time,solar radiation
2022-08-14 18:00:00,509023.5
2022-08-14 19:00:00,62040.125
2022-08-14 21:00:00,0.0
2022-08-14 22:00:00,0.0
2022-08-03 07:00:00,500041.5
2022-08-03 08:00:00,1183957.8
2022-08-03 09:00:00,1905149.1
2022-08-03 10:00:00,2539471.8
2022-08-03 11:00:00,3012246.5
2022-08-03 12:00:00,3267143.0
2022-08-03 13:00:00,3285492.0
2022-08-03 14:00:00,
2022-08-03 15:00:00,2622170.5
2022-08-03 16:00:00,2008249.8
2022-08-03 17:00:00,1295783.8
2022-08-03 18:00:00,594224.4
2022-08-03 19:00:00,109324.0
2022-08-03 20:00:00,
2022-08-03 21:00:00,0.0
2022-08-03 22:00:00,0.0
2022-01-19 06:00:00,0.0
2022-01-19 07:00:00,51839.125
2022-01-19 08:00:00,411761.25
2022-01-19 09:00:00,901601.6
2022-01-19 10:00:00,1302520.2
2022-01-19 11:00:00,1530086.0
2022-01-19 12:00:00,1593024.2
2022-01-19 13:00:00,1431091.2
2022-01-19 14:00:00,
2022-01-19 15:00:00,601666.6
2022-01-19 16:00:00,151796.12
2022-01-19 17:00:00,64.25
2022-01-19 18:00:00,0.0
2022-01-19 19:00:00,0.0
2022-01-19 20:00:00,0.0
2022-01-19 21:00:00,
2022-06-30 08:00:00,758723.5
2022-06-30 09:00:00,1483700.2
2022-06-30 10:00:00,2199374.2
2022-06-30 11:00:00,2806750.8
2022-06-30 13:00:00,3455829.5
2022-06-30 14:00:00,3455957.8
2022-06-30 15:00:00,
2022-06-30 16:00:00,2803992.0
2022-06-30 17:00:00,2204956.0
2022-06-30 19:00:00,782525.9
2022-06-30 20:00:00,
2022-06-30 21:00:00,2309.75
2022-06-30 22:00:00,
2022-02-15 05:00:00,64.25
2022-02-15 06:00:00,
2022-02-15 07:00:00,617962.5
2022-02-15 08:00:00,1172922.6
2022-02-15 09:00:00,1617660.5
2022-02-15 10:00:00,1884939.6
2022-02-15 11:00:00,1935046.4
2022-02-15 12:00:00,1768173.5
2022-02-15 13:00:00,1406262.5
2022-02-15 14:00:00,902820.6
2022-02-15 15:00:00,354468.75
2022-02-15 16:00:00,25855.375
2022-02-15 17:00:00,
2022-02-15 19:00:00,0.0
2022-02-15 20:00:00,0.0
2022-05-12 07:00:00,591401.5
2022-05-12 08:00:00,1294693.0
2022-05-12 09:00:00,2003053.1
2022-05-12 10:00:00,2603179.8
2022-05-12 11:00:00,3027259.2
2022-05-12 12:00:00,3238208.0
2022-05-12 13:00:00,3213187.0
2022-05-12 14:00:00,2954376.5
2022-05-12 15:00:00,2490391.5
2022-05-12 16:00:00,
2022-05-12 17:00:00,1154702.0
2022-05-12 18:00:00,478420.5
2022-05-12 19:00:00,63387.375
2022-05-12 20:00:00,0.0
2022-05-12 21:00:00,0.0
2022-05-12 22:00:00,0.0
2022-06-09 07:00:00,706627.9
2022-06-09 08:00:00,1414731.2
2022-06-09 09:00:00,2100572.0
2022-06-09 10:00:00,2688894.0
2022-06-09 11:00:00,3113999.8
2022-06-09 13:00:00,3321420.0
2022-06-09 14:00:00,
2022-06-09 15:00:00,2670224.0
2022-06-09 17:00:00,1373478.1
2022-06-09 18:00:00,672560.4
2022-06-09 19:00:00,153785.0
2022-06-09 20:00:00,513.25
2022-06-09 21:00:00,0.0
2022-06-09 22:00:00,0.0
2022-01-20 07:00:00,58062.375
2022-01-20 08:00:00,440247.0
2022-01-20 09:00:00,944202.1
2022-01-20 10:00:00,1356476.5
2022-01-20 11:00:00,
2022-01-20 12:00:00,1625231.1
2022-01-20 13:00:00,1447323.1
2022-01-20 14:00:00,1090352.2
2022-01-20 15:00:00,616936.0
2022-01-20 16:00:00,160200.62
2022-01-20 17:00:00,128.5
2022-01-20 18:00:00,0.0
2022-01-20 19:00:00,
2022-01-20 20:00:00,0.0
2022-01-20 21:00:00,0.0
2022-05-05 07:00:00,531991.9
2022-05-05 08:00:00,1216613.8
2022-05-05 09:00:00,1929849.6
2022-05-05 10:00:00,2536584.5
2022-05-05 12:00:00,3183738.5
2022-05-05 14:00:00,
2022-05-05 15:00:00,
2022-05-05 16:00:00,1829187.0
2022-05-05 17:00:00,1118966.4
2022-05-05 18:00:00,447176.0
2022-05-05 19:00:00,48887.875
2022-05-05 20:00:00,0.0
2022-05-05 21:00:00,0.0
2022-05-05 22:00:00,0.0
2022-03-26 06:00:00,170209.25
2022-03-26 07:00:00,787915.0
2022-03-26 08:00:00,1538683.0
2022-03-26 09:00:00,2199823.2
2022-03-26 10:00:00,2687161.8
2022-03-26 11:00:00,2957969.5
2022-03-26 12:00:00,2976446.5
2022-03-26 13:00:00,2728543.0
2022-03-26 14:00:00,2252496.5
2022-03-26 15:00:00,1610218.4
2022-03-26 16:00:00,880173.1
2022-03-26 17:00:00,236932.75
2022-03-26 18:00:00,1090.75
2022-03-26 19:00:00,0.0
2022-03-26 20:00:00,0.0
2022-03-26 21:00:00,0.0
2022-07-03 07:00:00,719780.1
2022-07-03 08:00:00,1429423.2
2022-07-03 09:00:00,2127004.8
2022-07-03 10:00:00,2728094.0
2022-07-03 11:00:00,3173601.8
2022-07-03 12:00:00,3409893.0
2022-07-03 13:00:00,3412459.2
2022-07-03 15:00:00,
2022-07-03 16:00:00,2157864.5
2022-07-03 17:00:00,1462656.8
2022-07-03 18:00:00,755066.5
2022-07-03 20:00:00,2181.5
2022-07-03 21:00:00,0.0
2022-07-03 22:00:00,
2022-04-18 06:00:00,360948.62
2022-04-18 07:00:00,1059171.8
2022-04-18 08:00:00,1804678.9
2022-04-18 09:00:00,2441247.0
2022-04-18 10:00:00,2893427.2
2022-04-18 11:00:00,3087118.0
2022-04-18 12:00:00,3108867.2
2022-04-18 13:00:00,2846207.5
2022-04-18 14:00:00,2397556.0
2022-04-18 15:00:00,1764965.5
2022-04-18 16:00:00,1038705.6
2022-04-18 17:00:00,352929.0
2022-04-18 18:00:00,18413.25
2022-04-18 19:00:00,0.0
2022-04-18 20:00:00,0.0
2022-04-18 21:00:00,0.0
2022-07-14 07:00:00,624891.5
2022-07-14 08:00:00,1324397.9
2022-07-14 09:00:00,2036543.1
2022-07-14 10:00:00,2660729.0
2022-07-14 11:00:00,3121442.0
2022-07-14 12:00:00,3374221.5
2022-07-14 13:00:00,3395842.5
2022-07-14 14:00:00,3182134.8
2022-07-14 15:00:00,
2022-07-14 16:00:00,2144455.5
2022-07-14 17:00:00,1430257.2
2022-07-14 18:00:00,726516.6
2022-07-14 19:00:00,
2022-07-14 20:00:00,962.5
2022-07-14 21:00:00,0.0
2022-07-14 22:00:00,
2022-09-09 07:00:00,250341.62
2022-09-09 08:00:00,871576.1
2022-09-09 09:00:00,1565629.0
2022-09-09 10:00:00,2170246.8
2022-09-09 12:00:00,2830489.0
2022-09-09 13:00:00,2814321.2
2022-09-09 14:00:00,2560451.0
2022-09-09 15:00:00,2087868.9
2022-09-09 16:00:00,1457588.2
2022-09-09 17:00:00,760135.0
2022-09-09 18:00:00,184901.25
2022-09-09 19:00:00,385.0
2022-09-09 21:00:00,0.0
2022-09-09 22:00:00,0.0
2022-03-08 06:00:00,28999.125
2022-03-08 07:00:00,418561.88
2022-03-08 08:00:00,1073799.8
2022-03-08 10:00:00,2153630.0
2022-03-08 11:00:00,2421615.0
2022-03-08 12:00:00,2450678.0
2022-03-08 14:00:00,1874353.6
2022-03-08 15:00:00,1300338.9
2022-03-08 16:00:00,647410.75
2022-03-08 17:00:00,122412.125
2022-03-08 18:00:00,
2022-03-08 19:00:00,0.0
2022-03-08 20:00:00,0.0
2022-03-08 21:00:00,0.0
2022-04-21 07:00:00,440760.25
2022-04-21 08:00:00,1144501.0
2022-04-21 09:00:00,1879678.8
2022-04-21 11:00:00,2945972.0
2022-04-21 12:00:00,
2022-04-21 13:00:00,3163016.0
2022-04-21 14:00:00,2911712.0
2022-04-21 15:00:00,2445481.5
2022-04-21 16:00:00,1803973.2
2022-04-21 17:00:00,1078226.5
2022-04-21 18:00:00,392963.12
2022-04-21 19:00:00,25470.5
2022-04-21 20:00:00,0.0
2022-04-21 21:00:00,
2022-04-21 22:00:00,0.0
2022-07-10 07:00:00,633809.4
2022-07-10 08:00:00,1345184.8
2022-07-10 10:00:00,2686071.0
2022-07-10 11:00:00,3133311.0
2022-07-10 12:00:00,3373387.5
2022-07-10 13:00:00,3394174.5
2022-07-10 15:00:00,2748945.0
2022-07-10 16:00:00,2145225.5
2022-07-10 17:00:00,1440522.5
2022-07-10 18:00:00,727222.4
2022-07-10 19:00:00,180602.62
2022-07-10 20:00:00,1283.25
2022-07-10 21:00:00,0.0
2022-07-10 22:00:00,0.0
2022-09-23 07:00:00,146663.5
2022-09-23 08:00:00,674805.9
2022-09-23 09:00:00,1328439.8
2022-09-23 10:00:00,1900465.6
2022-09-23 11:00:00,2336799.0
2022-09-23 12:00:00,2555382.8
2022-09-23 13:00:00,2523753.2
2022-09-23 14:00:00,2260387.8
2022-09-23 15:00:00,1794542.0
2022-09-23 16:00:00,1180236.5
2022-09-23 17:00:00,530387.9
2022-09-23 18:00:00,74743.25
2022-09-23 19:00:00,
2022-09-23 20:00:00,0.0
2022-09-23 21:00:00,0.0
2022-09-23 22:00:00,0.0
2022-03-22 06:00:00,114392.375
2022-03-22 07:00:00,655494.5
2022-03-22 09:00:00,2021658.6
2022-03-22 10:00:00,2519326.2
2022-03-22 11:00:00,2798859.5
2022-03-22 13:00:00,2613124.2
2022-03-22 14:00:00,2175122.8
2022-03-22 15:00:00,1554016.5
2022-03-22 16:00:00,837572.75
2022-03-22 17:00:00,212745.5
2022-03-22 18:00:00,320.75
2022-03-22 19:00:00,0.0
2022-03-22 21:00:00,0.0
2022-07-07 06:00:00,654660.5
2022-07-07 07:00:00,
2022-07-07 08:00:00,2051876.8
2022-07-07 09:00:00,2649693.8
2022-07-07 11:00:00,3333096.8
2022-07-07 12:00:00,3340988.0
2022-07-07 13:00:00,3132669.5
2022-07-07 14:00:00,2717123.0
2022-07-07 15:00:00,2132394.0
2022-07-07 16:00:00,
2022-07-07 17:00:00,738385.6
2022-07-07 19:00:00,1796.5
2022-07-07 20:00:00,0.0
2022-07-07 21:00:00,0.0
2022-04-25 08:00:00,1235796.8
2022-04-25 09:00:00,1974823.9
2022-04-25 10:00:00,2600292.8
2022-04-25 11:00:00,
2022-04-25 12:00:00,3261689.8
2022-04-25 13:00:00,3237759.0
2022-04-25 14:00:00,2970480.0
2022-04-25 15:00:00,2488851.8
2022-04-25 16:00:00,1841248.5
2022-04-25 18:00:00,412146.12
2022-04-25 19:00:00,31693.75
2022-04-25 21:00:00,0.0
2022-04-25 22:00:00,0.0
2022-07-29 08:00:00,1275317.5
2022-07-29 09:00:00,
2022-07-29 10:00:00,
2022-07-29 11:00:00,3094816.8
2022-07-29 12:00:00,3347147.0
2022-07-29 13:00:00,
2022-07-29 14:00:00,3145565.0
2022-07-29 15:00:00,2703265.0
2022-07-29 16:00:00,2089472.9
2022-07-29 17:00:00,1375146.2
2022-07-29 18:00:00,658445.75
2022-07-29 19:00:00,134730.25
2022-07-29 20:00:00,0.0
2022-07-29 21:00:00,0.0
2022-07-29 22:00:00,0.0
2022-01-21 07:00:00,0.0
2022-01-21 08:00:00,58832.25
2022-01-21 09:00:00,429468.62
2022-01-21 10:00:00,919437.4
2022-01-21 11:00:00,1322216.5
2022-01-21 12:00:00,
2022-01-21 13:00:00,1590522.0
2022-01-21 14:00:00,1419543.0
2022-01-21 16:00:00,594737.6
2022-01-21 17:00:00,150192.12
2022-01-21 18:00:00,64.25
2022-01-21 19:00:00,
2022-01-21 20:00:00,0.0
2022-01-21 21:00:00,0.0
2022-01-21 22:00:00,0.0
2022-05-04 07:00:00,518647.12
2022-05-04 08:00:00,1208401.5
2022-05-04 09:00:00,1908934.4
2022-05-04 11:00:00,2932242.2
2022-05-04 12:00:00,3138315.2
2022-05-04 13:00:00,3105980.0
2022-05-04 14:00:00,2840305.0
2022-05-04 15:00:00,2371251.5
2022-05-04 16:00:00,
2022-05-04 17:00:00,1070142.8
2022-05-04 18:00:00,419331.75
2022-05-04 19:00:00,43819.5
2022-05-04 20:00:00,0.0
2022-05-04 21:00:00,0.0
2022-05-04 22:00:00,0.0
2022-06-08 07:00:00,744865.5
2022-06-08 08:00:00,1458614.8
2022-06-08 10:00:00,2755874.0
2022-06-08 11:00:00,3180017.5
2022-06-08 12:00:00,3392634.5
2022-06-08 13:00:00,3380829.5
2022-06-08 14:00:00,3148388.0
2022-06-08 15:00:00,2710194.0
2022-06-08 16:00:00,2104100.8
2022-06-08 17:00:00,1399911.0
2022-06-08 18:00:00,693860.5
2022-06-08 19:00:00,160713.88
2022-06-08 20:00:00,449.25
2022-06-08 21:00:00,0.0
2022-06-08 22:00:00,0.0
2022-05-13 07:00:00,573565.75
2022-05-13 08:00:00,1262871.0
2022-05-13 09:00:00,1960837.6
2022-05-13 10:00:00,2558590.5
2022-05-13 11:00:00,2982605.8
2022-05-13 12:00:00,3190347.0
2022-05-13 14:00:00,2913636.8
2022-05-13 15:00:00,
2022-05-13 16:00:00,1830341.8
2022-05-13 17:00:00,
2022-05-13 18:00:00,469117.75
2022-05-13 21:00:00,0.0
2022-02-14 06:00:00,64.25
2022-02-14 07:00:00,145893.62
2022-02-14 10:00:00,1656924.8
2022-02-14 11:00:00,1925743.6
2022-02-14 12:00:00,1979379.0
2022-02-14 13:00:00,1813276.0
2022-02-14 14:00:00,1446809.9
2022-02-14 15:00:00,923158.5
2022-02-14 16:00:00,357291.75
2022-02-14 17:00:00,23738.25
2022-02-14 18:00:00,0.0
2022-02-14 19:00:00,0.0
2022-02-14 20:00:00,
2022-02-14 21:00:00,
2022-08-02 07:00:00,494844.75
2022-08-02 08:00:00,1189026.0
2022-08-02 09:00:00,1920867.6
2022-08-02 10:00:00,2564685.5
2022-08-02 11:00:00,3048367.0
2022-08-02 12:00:00,3311796.5
2022-08-02 13:00:00,3331621.0
2022-08-02 14:00:00,3110920.2
2022-08-02 15:00:00,
2022-08-02 16:00:00,2052646.6
2022-08-02 17:00:00,1330557.0
2022-08-02 18:00:00,616230.25
2022-08-02 19:00:00,115803.875
2022-08-02 20:00:00,0.0
2022-08-02 21:00:00,0.0
2022-08-02 22:00:00,0.0
2022-01-18 06:00:00,0.0
2022-01-18 07:00:00,53956.25
2022-01-18 08:00:00,426902.25
2022-01-18 09:00:00,925339.9
2022-01-18 10:00:00,1329209.6
2022-01-18 11:00:00,1560239.8
2022-01-18 12:00:00,1592254.2
2022-01-18 13:00:00,1422558.5
2022-01-18 14:00:00,1064689.4
2022-01-18 15:00:00,582162.75
2022-01-18 16:00:00,140504.38
2022-01-18 17:00:00,64.25
2022-01-18 18:00:00,0.0
2022-01-18 20:00:00,0.0
2022-01-18 21:00:00,0.0
2022-08-15 07:00:00,410606.38
2022-08-15 09:00:00,1783635.4
2022-08-15 10:00:00,2424437.8
2022-08-15 11:00:00,2900163.8
2022-08-15 12:00:00,3157819.0
2022-08-15 13:00:00,3176039.8
2022-08-15 14:00:00,2948153.2
2022-08-15 15:00:00,2500849.0
2022-08-15 16:00:00,1878523.9
2022-08-15 17:00:00,
2022-08-15 18:00:00,466230.62
2022-08-15 19:00:00,53186.375
2022-08-15 20:00:00,0.0
2022-08-15 22:00:00,
2022-06-26 08:00:00,782782.5
2022-06-26 09:00:00,1518088.5
2022-06-26 10:00:00,2237419.5
2022-06-26 11:00:00,2848324.5
2022-06-26 12:00:00,3288315.0
2022-06-26 14:00:00,3515175.0
2022-06-26 15:00:00,3282925.8
2022-06-26 16:00:00,2839599.2
2022-06-26 18:00:00,1510004.8
2022-06-26 19:00:00,784258.1
2022-06-26 20:00:00,208575.25
2022-06-26 21:00:00,2438.0
2022-06-26 22:00:00,0.0
2022-02-03 05:00:00,0.0
2022-02-03 06:00:00,96300.125
2022-02-03 07:00:00,546042.25
2022-02-03 08:00:00,1096447.2
2022-02-03 09:00:00,1538747.2
2022-02-03 10:00:00,1790115.2
2022-02-03 11:00:00,1839644.6
2022-02-03 12:00:00,1671873.5
2022-02-03 13:00:00,1311630.5
2022-02-03 14:00:00,809536.0
2022-02-03 15:00:00,280816.25
2022-02-03 16:00:00,8597.125
2022-02-03 17:00:00,0.0
2022-02-03 18:00:00,0.0
2022-02-03 19:00:00,0.0
2022-02-03 20:00:00,
2022-08-28 07:00:00,319888.0
2022-08-28 08:00:00,974548.5
2022-08-28 09:00:00,1695611.6
2022-08-28 10:00:00,2326469.8
2022-08-28 11:00:00,2786028.0
2022-08-28 13:00:00,3015582.5
2022-08-28 14:00:00,
2022-08-28 15:00:00,2331602.2
2022-08-28 16:00:00,1698370.4
2022-08-28 17:00:00,969544.25
2022-08-28 18:00:00,318155.75
2022-08-28 20:00:00,0.0
2022-08-28 21:00:00,0.0
2022-08-28 22:00:00,0.0
2022-05-17 06:00:00,579404.0
2022-05-17 08:00:00,
2022-05-17 09:00:00,2631409.0
2022-05-17 11:00:00,3274777.8
2022-05-17 12:00:00,3249435.5
2022-05-17 13:00:00,2989791.2
2022-05-17 15:00:00,1895012.2
2022-05-17 16:00:00,1186074.9
2022-05-17 17:00:00,508831.12
2022-05-17 18:00:00,77309.5
2022-05-17 19:00:00,0.0
2022-05-17 21:00:00,
2022-01-25 07:00:00,0.0
2022-01-25 08:00:00,71856.125
2022-01-25 09:00:00,487787.5
2022-01-25 10:00:00,1020292.5
2022-01-25 11:00:00,1451172.5
2022-01-25 12:00:00,1706454.2
2022-01-25 13:00:00,
2022-01-25 14:00:00,1577049.0
2022-01-25 15:00:00,1204744.6
2022-01-25 16:00:00,696170.25
2022-01-25 17:00:00,195166.38
2022-01-25 18:00:00,641.75
2022-01-25 19:00:00,0.0
2022-01-25 20:00:00,
2022-01-25 21:00:00,0.0
2022-01-25 22:00:00,0.0
2022-06-22 07:00:00,769822.75
2022-06-22 09:00:00,2207650.5
2022-06-22 10:00:00,2820223.8
2022-06-22 11:00:00,3261946.5
2022-06-22 12:00:00,3496184.5
2022-06-22 13:00:00,3498750.5
2022-06-22 15:00:00,2831964.5
2022-06-22 16:00:00,2225229.5
2022-06-22 17:00:00,1510838.8
2022-06-22 18:00:00,782910.75
2022-06-22 19:00:00,206458.0
2022-06-22 20:00:00,2309.75
2022-06-22 21:00:00,0.0
2022-06-22 22:00:00,0.0
2022-02-07 06:00:00,0.0
2022-02-07 07:00:00,112916.75
2022-02-07 08:00:00,570486.25
2022-02-07 09:00:00,1132567.8
2022-02-07 10:00:00,1593409.1
2022-02-07 11:00:00,1859854.1
2022-02-07 12:00:00,1904379.2
2022-02-07 15:00:00,837380.25
2022-02-07 16:00:00,288900.12
2022-02-07 17:00:00,
2022-02-07 18:00:00,0.0
2022-02-07 19:00:00,0.0
2022-02-07 20:00:00,0.0
2022-02-07 21:00:00,0.0
2022-08-11 07:00:00,408360.88
2022-08-11 08:00:00,1062443.9
2022-08-11 09:00:00,1783442.9
2022-08-11 10:00:00,
2022-08-11 11:00:00,2880788.2
2022-08-11 12:00:00,3135620.8
2022-08-11 13:00:00,3146399.0
2022-08-11 14:00:00,2918512.5
2022-08-11 15:00:00,2482500.0
2022-08-11 16:00:00,1878331.4
2022-08-11 17:00:00,
2022-08-11 18:00:00,
2022-08-11 19:00:00,66402.75
2022-08-11 20:00:00,
2022-08-11 21:00:00,0.0
2022-08-11 22:00:00,0.0
2022-08-06 06:00:00,482975.75
2022-08-06 07:00:00,1178183.5
2022-08-06 08:00:00,1909576.0
2022-08-06 11:00:00,
2022-08-06 13:00:00,3070501.0
2022-08-06 14:00:00,
2022-08-06 15:00:00,2007479.9
2022-08-06 16:00:00,1298991.5
2022-08-06 18:00:00,97775.75
2022-08-06 19:00:00,0.0
2022-08-06 20:00:00,0.0
2022-08-06 21:00:00,0.0
2022-02-10 06:00:00,0.0
2022-02-10 07:00:00,136911.62
2022-02-10 08:00:00,624763.25
2022-02-10 09:00:00,1186973.0
2022-02-10 10:00:00,1635432.1
2022-02-10 11:00:00,1899118.4
2022-02-10 12:00:00,1943386.9
2022-02-10 13:00:00,
2022-02-10 14:00:00,1399012.8
2022-02-10 15:00:00,877927.6
2022-02-10 17:00:00,16360.125
2022-02-10 18:00:00,0.0
2022-02-10 20:00:00,0.0
2022-02-10 21:00:00,0.0
2022-07-28 07:00:00,550597.5
2022-07-28 08:00:00,1273649.5
2022-07-28 09:00:00,2010110.4
2022-07-28 10:00:00,2653479.0
2022-07-28 11:00:00,3127793.5
2022-07-28 12:00:00,3381343.0
2022-07-28 13:00:00,
2022-07-28 14:00:00,
2022-07-28 15:00:00,2727003.2
2022-07-28 17:00:00,1384000.0
2022-07-28 18:00:00,662038.6
2022-07-28 20:00:00,64.25
2022-07-28 21:00:00,0.0
2022-07-28 22:00:00,
2022-04-24 08:00:00,511718.12
2022-04-24 09:00:00,1240287.8
2022-04-24 10:00:00,1977261.9
2022-04-24 11:00:00,2608761.5
2022-04-24 12:00:00,3066074.2
2022-04-24 13:00:00,3286326.0
2022-04-24 14:00:00,3249371.5
2022-04-24 15:00:00,
2022-04-24 16:00:00,2478522.2
2022-04-24 17:00:00,1826235.8
2022-04-24 19:00:00,401945.12
2022-04-24 20:00:00,28678.375
2022-03-23 06:00:00,132613.12
2022-03-23 07:00:00,713364.4
2022-03-23 09:00:00,2106474.5
2022-03-23 10:00:00,2591888.2
2022-03-23 12:00:00,2874115.8
2022-03-23 13:00:00,2642187.5
2022-03-23 14:00:00,2192188.5
2022-03-23 16:00:00,841037.25
2022-03-23 17:00:00,216530.75
2022-03-23 18:00:00,513.25
2022-03-23 19:00:00,
2022-03-23 20:00:00,0.0
2022-03-23 21:00:00,
2022-07-06 07:00:00,693090.6
2022-07-06 08:00:00,1400873.2
2022-07-06 09:00:00,2113082.8
2022-07-06 10:00:00,2720074.2
2022-07-06 11:00:00,3162759.2
2022-07-06 12:00:00,
2022-07-06 13:00:00,3396291.5
2022-07-06 14:00:00,3177708.0
2022-07-06 15:00:00,2750485.0
2022-07-06 16:00:00,2163702.8
2022-07-06 17:00:00,1472408.5
2022-07-06 18:00:00,762316.4
2022-07-06 21:00:00,0.0
2022-07-06 22:00:00,
2022-09-22 07:00:00,140761.0
2022-09-22 08:00:00,658638.25
2022-09-22 09:00:00,1274611.8
2022-09-22 10:00:00,1840735.2
2022-09-22 11:00:00,2226833.5
2022-09-22 12:00:00,
2022-09-22 13:00:00,
2022-09-22 14:00:00,2118022.8
2022-09-22 15:00:00,1666612.5
2022-09-22 17:00:00,478805.5
2022-09-22 18:00:00,67686.0
2022-09-22 19:00:00,0.0
2022-09-22 20:00:00,0.0
2022-09-22 21:00:00,0.0
2022-09-22 22:00:00,0.0
2022-07-11 07:00:00,626367.1
2022-07-11 08:00:00,1364432.0
2022-07-11 09:00:00,
2022-07-11 10:00:00,2704805.0
2022-07-11 11:00:00,
2022-07-11 12:00:00,3416372.8
2022-07-11 13:00:00,3438250.5
2022-07-11 14:00:00,3227943.0
2022-07-11 15:00:00,2800527.5
2022-07-11 16:00:00,2195011.5
2022-07-11 17:00:00,1479145.1
2022-07-11 18:00:00,755002.4
2022-07-11 19:00:00,191958.5
2022-07-11 20:00:00,1539.75
2022-07-11 21:00:00,0.0
2022-07-11 22:00:00,0.0
2022-04-20 06:00:00,425170.0
2022-04-20 07:00:00,1121019.5
2022-04-20 08:00:00,1850936.2
2022-04-20 09:00:00,
2022-04-20 10:00:00,2937695.8
2022-04-20 11:00:00,3170971.5
2022-04-20 12:00:00,3156792.5
2022-04-20 13:00:00,
2022-04-20 14:00:00,2410772.2
2022-04-20 15:00:00,
2022-04-20 17:00:00,389755.25
2022-04-20 18:00:00,25085.5
2022-04-20 19:00:00,0.0
2022-03-09 06:00:00,31501.25
2022-03-09 07:00:00,427543.88
2022-03-09 09:00:00,1734683.4
2022-03-09 10:00:00,2239600.8
2022-03-09 11:00:00,2522277.5
2022-03-09 12:00:00,2570267.2
2022-03-09 13:00:00,2388060.5
2022-03-09 14:00:00,1967125.0
2022-03-09 15:00:00,1371040.2
2022-09-08 06:00:00,229939.62
2022-09-08 07:00:00,
2022-09-08 08:00:00,1510068.9
2022-09-08 09:00:00,
2022-09-08 10:00:00,2581494.8
2022-09-08 11:00:00,
2022-09-08 12:00:00,2817208.5
2022-09-08 13:00:00,2562055.0
2022-09-08 14:00:00,2096209.4
2022-09-08 15:00:00,1473371.0
2022-09-08 16:00:00,781435.1
2022-09-08 17:00:00,200170.62
2022-09-08 19:00:00,0.0
2022-09-08 20:00:00,0.0
2022-09-08 21:00:00,0.0
2022-03-30 06:00:00,179447.88
2022-03-30 07:00:00,759300.9
2022-03-30 08:00:00,1474718.2
2022-03-30 09:00:00,2122898.8
2022-03-30 10:00:00,2595288.5
2022-03-30 11:00:00,2832477.8
2022-03-30 12:00:00,2839214.2
2022-03-30 13:00:00,2619796.5
2022-03-30 14:00:00,
2022-03-30 15:00:00,1586095.2
2022-03-30 16:00:00,883381.0
2022-03-30 17:00:00,243797.5
2022-03-30 19:00:00,0.0
2022-03-30 20:00:00,0.0
2022-03-30 21:00:00,0.0
2022-07-15 08:00:00,650746.9
2022-07-15 09:00:00,1368538.0
2022-07-15 10:00:00,2087933.1
2022-07-15 11:00:00,2704740.8
2022-07-15 12:00:00,3154290.5
2022-07-15 13:00:00,3397189.8
2022-07-15 14:00:00,3413165.0
2022-07-15 15:00:00,3200098.8
2022-07-15 16:00:00,2775506.2
2022-07-15 17:00:00,2177368.2
2022-07-15 18:00:00,1469264.9
2022-07-15 19:00:00,749164.1
2022-07-15 20:00:00,186056.0
2022-07-15 21:00:00,962.5
2022-04-19 06:00:00,438194.0
2022-04-19 07:00:00,1168431.6
2022-04-19 08:00:00,
2022-04-19 09:00:00,2585600.8
2022-04-19 10:00:00,3051382.2
2022-04-19 11:00:00,3272339.8
2022-04-19 13:00:00,3001083.0
2022-04-19 14:00:00,2525228.8
2022-04-19 16:00:00,1120249.5
2022-04-19 17:00:00,405217.12
2022-04-19 18:00:00,24828.875
2022-04-19 19:00:00,0.0
2022-04-19 20:00:00,0.0
2022-04-19 21:00:00,0.0
2022-03-27 05:00:00,149999.62
2022-03-27 06:00:00,707590.25
2022-03-27 07:00:00,1417746.6
2022-03-27 08:00:00,2066504.6
2022-03-27 09:00:00,2549031.0
2022-03-27 10:00:00,
2022-03-27 11:00:00,2853457.2
2022-03-27 13:00:00,2196936.2
2022-03-27 14:00:00,1579102.0
2022-03-27 15:00:00,867085.1
2022-03-27 16:00:00,236676.12
2022-03-27 17:00:00,1604.0
2022-03-27 18:00:00,0.0
2022-03-27 19:00:00,0.0
2022-03-27 20:00:00,0.0
2022-07-02 07:00:00,703740.75
2022-07-02 08:00:00,
2022-07-02 09:00:00,2123925.2
2022-07-02 10:00:00,2727195.8
2022-07-02 11:00:00,3159038.0
2022-07-02 12:00:00,3382947.0
2022-07-02 13:00:00,3393019.5
2022-07-02 14:00:00,3180338.5
2022-07-02 16:00:00,2166076.5
2022-07-02 17:00:00,1471189.6
2022-07-02 18:00:00,764561.9
2022-07-02 19:00:00,201517.88
2022-07-02 20:00:00,2309.75
2022-07-02 21:00:00,0.0
2022-07-02 22:00:00,0.0
2022-04-27 07:00:00,509729.25
2022-04-27 08:00:00,1238555.5
2022-04-27 09:00:00,1981432.1
2022-04-27 10:00:00,2613830.0
2022-04-27 11:00:00,3065689.2
2022-04-27 12:00:00,
2022-04-27 13:00:00,3271955.0
2022-04-27 14:00:00,3003970.0
2022-04-27 15:00:00,2519326.2
2022-04-27 17:00:00,1135198.2
2022-04-27 18:00:00,436012.62
2022-04-27 19:00:00,37275.375
2022-04-27 20:00:00,0.0
2022-04-27 21:00:00,0.0
2022-09-18 08:00:00,767962.1
2022-09-18 09:00:00,1439880.9
2022-09-18 10:00:00,2029935.0
